Time,Symbol,Open,High,Low,Last,Change,%Chg,Volume
6/10/19,TXRH,55.69,56.35,53.45,54.18,-1.3,-2.34%,836680
6/3/19,TXRH,51.33,56.72,51.25,55.48,4.22,8.23%,1126660
5/27/19,TXRH,53.46,54.1,50.84,51.26,-2.01,-3.77%,940525
5/20/19,TXRH,54.41,57,51.31,53.27,-1.39,-2.54%,995700
5/13/19,TXRH,55.61,55.96,52.55,54.66,-0.25,-0.46%,1082300
5/6/19,TXRH,54.12,55.98,53.66,54.91,0.19,0.35%,905080
4/29/19,TXRH,60.57,61.25,52.26,54.72,-5.91,-9.75%,2606760
4/22/19,TXRH,60.03,61.32,59.52,60.63,0.78,1.30%,1176920
4/15/19,TXRH,62.29,62.55,59.1,59.85,-2.55,-4.09%,806275
4/8/19,TXRH,62.55,62.76,60.62,62.4,-0.44,-0.70%,614220
4/1/19,TXRH,62.49,63.28,61.275,62.84,0.65,1.05%,696760
3/25/19,TXRH,60.46,62.46,60.05,62.19,1.59,2.62%,639940
3/18/19,TXRH,59.87,61.62,59.48,60.6,0.89,1.49%,705900
3/11/19,TXRH,59.89,60.44,58.83,59.71,-0.1,-0.17%,1013980
3/4/19,TXRH,63.17,63.6,59.62,59.81,-3.27,-5.18%,650580
2/25/19,TXRH,62.87,64.39,61.89,63.08,0.43,0.69%,1028740
2/18/19,TXRH,65.15,66.69,62,62.65,-2.93,-4.47%,1501575
2/11/19,TXRH,62.89,66.29,62.89,65.58,2.7,4.29%,754460
2/4/19,TXRH,60.83,64.12,60.51,62.88,2.1,3.46%,620880
1/28/19,TXRH,62.57,63.78,60.53,60.78,-2,-3.19%,889060
1/21/19,TXRH,66.84,67.67,62.23,62.78,-4.22,-6.30%,753975
1/14/19,TXRH,66.78,67.28,65.21,67,0.02,0.03%,838740
1/7/19,TXRH,59.85,67.1,59.46,66.98,7.16,11.97%,860340
12/31/18,TXRH,59.38,60.38,57.8,59.82,0.57,0.96%,569500
12/24/18,TXRH,57.48,59.98,56.33,59.25,1.49,2.58%,476950
12/17/18,TXRH,62.02,63.62,57.645,57.76,-4.32,-6.96%,850520
12/10/18,TXRH,63.27,64.37,61.36,62.08,-1.43,-2.25%,508960
12/3/18,TXRH,66.49,66.96,63.06,63.51,-2.52,-3.82%,746025
11/26/18,TXRH,65.19,67.805,63.39,66.03,1.55,2.40%,575580
11/19/18,TXRH,63.14,65.13,62.68,64.48,1.33,2.11%,440525
