Time,Symbol,Open,High,Low,Last,Change,%Chg,Volume
7/3/17,VMW,87.87,88.71,85.7,88.19,0.76,0.87%,1237525
6/26/17,VMW,91.14,91.67,85.95,87.43,-3.49,-3.84%,1418080
6/19/17,VMW,88.95,91.35,88.18,90.92,2.82,3.20%,1749160
6/12/17,VMW,86.31,89.19,85.45,88.1,0.47,0.54%,2348420
6/5/17,VMW,94.71,95.34,86.8,87.63,-7.73,-8.11%,3323220
5/29/17,VMW,96.95,98,93.57,95.36,-1.45,-1.50%,3013550
5/22/17,VMW,92.66,97.36,92.62,96.81,4.29,4.64%,1105440
5/15/17,VMW,93.25,95.47,91.29,92.52,-0.68,-0.73%,1092680
5/8/17,VMW,93.91,95.17,92.93,93.2,-0.77,-0.82%,977180
5/1/17,VMW,94.5,94.82,92.05,93.97,-0.15,-0.16%,1339540
4/24/17,VMW,92,94.49,91.55,94.12,3.27,3.60%,1375300
4/17/17,VMW,91,92.36,90.56,90.85,0.04,0.04%,1283460
4/10/17,VMW,92.11,92.73,90.76,90.81,-1.52,-1.65%,920625
4/3/17,VMW,92.01,92.83,90.84,92.33,0.19,0.21%,1333020
3/27/17,VMW,90.83,92.89,90.01,92.14,0.41,0.45%,1270040
3/20/17,VMW,92.53,93.05,89.96,91.73,-0.87,-0.94%,1086060
3/13/17,VMW,89.94,93,89.13,92.6,2.7,3.00%,1329560
3/6/17,VMW,89.44,90.33,88.55,89.9,0.21,0.23%,1261280
2/27/17,VMW,90.61,91.36,89.01,89.69,-1.32,-1.45%,1244000
2/20/17,VMW,91.2,92.35,90.1,91.01,-0.21,-0.23%,923700
2/13/17,VMW,89.85,91.6,89.63,91.22,1.3,1.45%,1049440
2/6/17,VMW,88.8,90.81,88.66,89.92,0.97,1.09%,1141240
1/30/17,VMW,87.43,89.17,85.71,88.95,1.79,2.05%,1777680
1/23/17,VMW,82.69,89.5,81.26,87.16,4.52,5.47%,2787840
1/16/17,VMW,82.05,83.82,81.11,82.64,0.63,0.77%,1491900
1/9/17,VMW,80.71,82.38,79.49,82.01,0.51,0.63%,1352280
1/2/17,VMW,78.33,81.55,77.94,81.5,2.77,3.52%,1124050
