Time,Symbol,Open,High,Low,Last,Change,%Chg,Volume
2/5/18,AFL,44.33,44.555,41.41,42.385,-2.09,-4.70%,5563000
1/29/18,AFL,45.39,45.505,43.89,44.475,-1.02,-2.24%,5186599
1/22/18,AFL,44,45.52,43.635,45.495,2.085,4.80%,4707880
1/15/18,AFL,42.495,44.175,42.46,43.41,0.94,2.21%,6818150
1/8/18,AFL,44.935,45.865,41.85,42.47,-2.395,-5.34%,7990160
1/1/18,AFL,44.18,44.92,43.79,44.865,0.975,2.22%,3465900
12/25/17,AFL,43.66,44.265,43.61,43.89,0.285,0.65%,2037450
12/18/17,AFL,44.865,44.905,43.4,43.605,-1.025,-2.30%,4127920
12/11/17,AFL,44.14,44.835,43.945,44.63,0.55,1.25%,3321080
12/4/17,AFL,44.225,44.37,43.575,44.08,0.28,0.64%,3040640
11/27/17,AFL,42.545,44.05,42.495,43.8,1.3,3.06%,4134999
11/20/17,AFL,42.05,42.83,42.035,42.5,0.575,1.37%,2258750
11/13/17,AFL,41.635,42.48,41.55,41.925,0.205,0.49%,2869119
11/6/17,AFL,41.935,42.51,41.5,41.72,-0.27,-0.64%,2511000
10/30/17,AFL,41.855,42.355,41.815,41.99,0.02,0.05%,3223280
10/23/17,AFL,41.99,42.85,41.605,41.97,0.045,0.11%,3641920
10/16/17,AFL,42.03,42.62,41.605,41.925,-0.08,-0.19%,2239480
10/9/17,AFL,41.115,42.34,41.0225,42.005,0.87,2.11%,2649320
10/2/17,AFL,40.76,41.51,40.705,41.135,0.44,1.08%,3046760
9/25/17,AFL,41.915,42.255,40.55,40.695,-1.275,-3.04%,3886800
9/18/17,AFL,41.445,42.12,41.355,41.97,0.565,1.36%,2811920
9/11/17,AFL,41.095,41.44,40.695,41.405,0.815,2.01%,3018960
9/4/17,AFL,41.345,41.56,39.875,40.59,-0.86,-2.07%,3693900
8/28/17,AFL,40.43,41.695,40,41.45,0.995,2.46%,4699119
8/21/17,AFL,39.755,40.55,39.58,40.455,0.535,1.34%,2617719
8/14/17,AFL,40.495,40.945,39.705,39.92,-0.455,-1.13%,2594320
8/7/17,AFL,40.57,40.9,40.335,40.375,-0.205,-0.51%,2820120
7/31/17,AFL,39.79,40.725,39.625,40.58,0.89,2.24%,3392280
7/24/17,AFL,38.79,39.92,38.31,39.69,0.905,2.33%,3607960
7/17/17,AFL,38.905,39.16,38.605,38.785,-0.15,-0.39%,2210719
7/10/17,AFL,38.91,39.12,38.6,38.935,-0.055,-0.14%,2093640
7/3/17,AFL,39.055,39.665,38.74,38.99,0.15,0.39%,2702550
6/26/17,AFL,38.935,39.52,38.605,38.84,0.04,0.10%,2918640
6/19/17,AFL,39.31,39.93,38.635,38.8,-0.39,-1.00%,3652840
6/12/17,AFL,38.955,39.19,38.38,39.19,0.19,0.49%,3935400
6/5/17,AFL,37.95,39.075,37.275,39,1.035,2.73%,3597000
5/29/17,AFL,37.35,38.12,37.29,37.965,0.545,1.46%,3542800
5/22/17,AFL,36.915,37.44,36.835,37.42,0.485,1.31%,2609600
5/15/17,AFL,36.805,37.075,36.405,36.935,0.22,0.60%,3550639
5/8/17,AFL,37.225,37.27,36.675,36.715,-0.46,-1.24%,2899680
5/1/17,AFL,37.53,37.665,37.02,37.175,-0.265,-0.71%,3192280
4/24/17,AFL,37.49,38.44,37.205,37.44,0.445,1.20%,4000039
4/17/17,AFL,36.575,37.345,36.555,36.995,0.495,1.36%,3906079
4/10/17,AFL,36.495,36.945,36.46,36.5,0.05,0.14%,4682050
4/3/17,AFL,36.38,36.645,36.04,36.45,0.24,0.66%,5312120
3/27/17,AFL,35.6,36.33,35.535,36.21,0.215,0.60%,4528320
3/20/17,AFL,36.17,36.3,35.32,35.995,-0.27,-0.74%,3344040
3/13/17,AFL,36.04,36.465,35.785,36.265,0.255,0.71%,4097560
3/6/17,AFL,35.93,36.36,35.83,36.01,-0.125,-0.35%,2990760
2/27/17,AFL,35.99,36.665,35.875,36.135,0.28,0.78%,4390359
2/20/17,AFL,35.56,35.87,35.49,35.855,0.305,0.86%,3274949
2/13/17,AFL,34.905,35.67,34.905,35.55,0.56,1.60%,4767200
2/6/17,AFL,34.2,35.05,34.085,34.99,0.685,2.00%,4137520
1/30/17,AFL,35.125,35.38,33.25,34.305,-0.83,-2.36%,6247400
1/23/17,AFL,35,35.385,34.57,35.135,0.095,0.27%,4819799
1/16/17,AFL,34.565,35.12,34.42,35.04,0.22,0.63%,5152000
1/9/17,AFL,34.945,35.1,34.43,34.82,-0.275,-0.78%,4584200
1/2/17,AFL,35.045,35.375,34.66,35.095,0.295,0.85%,4372800
